Year,Location,Area,Rainfall,Soil,temperature,Irrigation,Yeilds,Humidity,crop,Demand,Price
2022,Punjab,19,625.0,Black,27,Drip,10873.75,60,Cotton,0.12,68.8
2022,Tamil Nadu,23,1063.0,Red,28,Drip,32917.11,60,Groundnut,5.0,82.7
2022,Odisha,30,1785.0,Red,23,Surface,25650.11,60,Groundnut,5.0,87.96
2022,Odisha,18,1767.0,Red,25,Basin,30908.71,50,Paddy,7.0,38.64
2022,Punjab,36,719.0,Alluvial,39,Sprinkler,86617.54,50,Paddy,7.0,35.95
2022,Uttar Pradesh,19,715.0,Alluvial,36,Furrow,25812.7,50,Groundnut,5.0,72.16
2022,Andhra Pradesh,47,944.0,Red,28,Sprinkler,56616.04,60,Groundnut,5.0,85.32
2022,Odisha,50,1344.0,Laterite,43,Surface,82366.72,50,Paddy,7.0,38.64
2022,Chhattisgarh,46,1367.0,Laterite,23,Basin,86399.19,60,Maize,1.9,29.12
2022,Punjab,28,623.0,Alluvial,32,Furrow,96716.59,40,Wheat,6.0,32.96
2022,Andhra Pradesh,49,902.0,Laterite,39,Sprinkler,85667.93,35,Paddy,7.0,37.29
2022,Andhra Pradesh,3,1145.0,Black,39,Sprinkler,812.84,50,Cotton,0.12,76.34
2022,West Bengal,23,1878.0,Alluvial,25,Basin,13528.88,60,Greengram,-7.0,104.74
2022,Uttar Pradesh,35,1059.0,Alluvial,37,Sprinkler,64205.61,50,Paddy,7.0,34.6
2022,Telangana,48,820.0,Red,39,Furrow,19933.32,50,Cotton,0.12,78.85
2022,Punjab,19,739.0,Alluvial,26,Drip,66007.33,50,Paddy,7.0,35.95
2022,Odisha,12,1304.0,Red,42,Basin,2779.99,40,Cotton,0.12,78.85
2022,Assam,45,2941.0,Alluvial,34,Surface,74197.88,40,Jute,5.0,65.57
2022,Punjab,24,767.0,Black,38,Sprinkler,14067.46,50,Cotton,0.12,68.8
2022,Odisha,36,1225.0,Laterite,28,Surface,7640.3,50,Cotton,0.12,78.85
2022,Assam,37,2508.0,Laterite,38,Surface,65583.14,40,Paddy,7.0,35.95
2022,Tamil Nadu,41,961.0,Red,29,Drip,72337.16,60,Groundnut,5.0,82.7
2022,Punjab,11,676.0,Alluvial,29,Furrow,32411.8,60,Wheat,6.0,32.96
2022,Assam,32,2044.0,Alluvial,25,Basin,35608.54,60,Tea,4.0,214.97
2022,Chhattisgarh,41,1499.0,Laterite,40,Basin,65992.88,50,Paddy,7.0,34.6
2022,Assam,38,2255.0,Alluvial,35,Surface,52180.27,50,Tea,4.0,214.97
2022,Uttar Pradesh,41,782.0,Alluvial,41,Furrow,87261.72,40,Groundnut,5.0,72.16
2022,Telangana,38,803.0,Laterite,27,Furrow,69740.83,60,Paddy,7.0,38.64
2022,Uttar Pradesh,32,728.0,Black,38,Sprinkler,17885.57,50,Greengram,-7.0,98.91
2022,Andhra Pradesh,31,804.0,Red,26,Furrow,47853.47,60,Groundnut,5.0,85.32
2022,Uttar Pradesh,35,1124.0,Alluvial,33,Sprinkler,97972.32,50,Paddy,7.0,34.6
2022,West Bengal,22,2636.0,Alluvial,36,Surface,3189.51,50,Cotton,0.12,68.8
2022,Assam,10,2799.0,Laterite,37,Surface,22068.48,50,Paddy,7.0,35.95
2022,Uttar Pradesh,38,1171.0,Black,38,Surface,80829.31,40,Paddy,7.0,34.6
2022,Assam,6,2416.0,Alluvial,24,Surface,7379.69,50,Jute,5.0,65.57
2022,Punjab,50,585.0,Alluvial,34,Drip,131481.43,40,Paddy,7.0,35.95
2022,Punjab,47,794.0,Black,39,Furrow,139509.03,40,Paddy,7.0,35.95
2022,Tamil Nadu,33,1110.0,Red,26,Drip,48923.4,45,Groundnut,5.0,82.7
2022,Odisha,27,1404.0,Red,25,Surface,24367.88,45,Groundnut,5.0,87.96
2022,Andhra Pradesh,13,805.0,Red,43,Drip,3461.05,35,Cotton,0.12,76.34
2022,Assam,32,2102.0,Red,31,Basin,43792.41,50,Tea,4.0,214.97
2022,Assam,34,2394.0,Red,27,Surface,35836.69,50,Tea,4.0,214.97
2022,Uttar Pradesh,15,831.0,Alluvial,37,Furrow,6631.08,50,Greengram,-7.0,98.91
2022,Odisha,14,1789.0,Laterite,34,Basin,13887.76,40,Groundnut,5.0,87.96
2022,Telangana,11,805.0,Black,39,Sprinkler,19243.25,35,Paddy,7.0,38.64
2022,Uttar Pradesh,9,912.0,Black,40,Drip,4710.31,50,Greengram,-7.0,98.91
2022,Assam,14,2393.0,Red,27,Surface,14647.65,50,Tea,4.0,214.97
2022,West Bengal,3,1433.0,Alluvial,27,Basin,2051.97,50,Greengram,-7.0,104.74
2022,Chhattisgarh,8,1484.0,Laterite,29,Surface,16391.63,60,Paddy,7.0,34.6
2022,Punjab,16,759.0,Black,35,Furrow,46857.86,50,Paddy,7.0,35.95
2022,Telangana,30,1073.0,Red,36,Sprinkler,13819.12,35,Cotton,0.12,78.85
2022,Punjab,26,799.0,Black,44,Sprinkler,71089.42,50,Wheat,6.0,32.96
2022,Chhattisgarh,27,1204.0,Red,39,Basin,54747.72,50,Paddy,7.0,34.6
2022,West Bengal,2,2968.0,Laterite,26,Surface,3282.92,60,Groundnut,5.0,78.74
2022,Chhattisgarh,20,1484.0,Laterite,35,Surface,46119.0,50,Wheat,6.0,31.62
2022,Telangana,33,956.0,Black,34,Drip,97574.0,50,Paddy,7.0,38.64
2022,West Bengal,34,2878.0,Laterite,39,Basin,65353.88,50,Paddy,7.0,33.27
2022,West Bengal,39,1542.0,Alluvial,40,Surface,80832.61,50,Paddy,7.0,33.27
2022,Chhattisgarh,15,1417.0,Red,35,Basin,49390.91,50,Wheat,6.0,31.62
2022,Telangana,5,1001.0,Red,28,Sprinkler,2974.71,60,Cotton,0.12,78.85
2022,Telangana,4,992.0,Black,38,Drip,2278.33,35,Cotton,0.12,78.85
2022,Tamil Nadu,6,1044.0,Laterite,23,Sprinkler,2345.02,60,Cotton,0.12,75.08
2022,Punjab,1,796.0,Alluvial,24,Drip,4067.95,50,Wheat,6.0,32.96
2022,Telangana,28,1126.0,Red,31,Drip,44884.01,35,Groundnut,5.0,87.96
2022,Andhra Pradesh,49,936.0,Red,44,Sprinkler,42329.75,50,Groundnut,5.0,85.32
2022,Uttar Pradesh,37,1008.0,Black,44,Sprinkler,11335.69,50,Cotton,0.12,71.32
2022,West Bengal,44,2295.0,Laterite,43,Surface,4272.87,40,Cotton,0.12,68.8
2022,Tamil Nadu,35,1127.0,Red,35,Drip,116779.73,50,Paddy,7.0,35.95
2022,Punjab,21,527.0,Alluvial,29,Sprinkler,63071.17,50,Paddy,7.0,35.95
2022,Andhra Pradesh,12,816.0,Black,40,Drip,3145.03,35,Cotton,0.12,76.34
2022,Punjab,43,518.0,Black,35,Sprinkler,21379.43,50,Cotton,0.12,68.8
2022,Andhra Pradesh,8,1024.0,Laterite,26,Drip,16457.22,60,Groundnut,5.0,85.32
2022,Tamil Nadu,10,1179.0,Laterite,29,Surface,26473.08,60,Paddy,7.0,35.95
2022,Chhattisgarh,31,1523.0,Laterite,25,Basin,72635.29,60,Paddy,7.0,34.6
2022,Tamil Nadu,17,1136.0,Red,24,Sprinkler,43456.78,60,Paddy,7.0,35.95
2022,Punjab,33,532.0,Black,28,Sprinkler,93269.37,60,Paddy,7.0,35.95
2022,Telangana,35,1186.0,Red,34,Basin,36688.31,50,Groundnut,5.0,87.96
2022,Andhra Pradesh,3,815.0,Red,27,Drip,912.32,45,Cotton,0.12,76.34
2022,Chhattisgarh,21,1255.0,Red,29,Basin,47174.66,45,Paddy,7.0,34.6
2022,Odisha,13,1614.0,Laterite,27,Basin,20370.82,60,Paddy,7.0,38.64
2022,Andhra Pradesh,37,958.0,Red,43,Sprinkler,10505.55,50,Cotton,0.12,76.34
2022,Odisha,35,1408.0,Laterite,36,Surface,52462.77,40,Paddy,7.0,38.64
2022,Punjab,7,750.0,Alluvial,23,Drip,23554.8,60,Wheat,6.0,32.96
2022,Punjab,40,645.0,Black,36,Sprinkler,136580.09,50,Paddy,7.0,35.95
2022,West Bengal,5,2638.0,Laterite,33,Basin,8146.68,50,Groundnut,5.0,78.74
2022,Odisha,43,1345.0,Red,40,Basin,75977.27,35,Paddy,7.0,38.64
2022,Chhattisgarh,46,1245.0,Laterite,34,Surface,92248.74,35,Paddy,7.0,34.6
2022,Assam,8,2095.0,Alluvial,33,Basin,16751.6,40,Paddy,7.0,35.95
2022,West Bengal,23,1780.0,Alluvial,34,Basin,14126.27,50,Greengram,-7.0,104.74
2022,Uttar Pradesh,24,853.0,Alluvial,27,Furrow,64338.79,50,Paddy,7.0,34.6
2022,Chhattisgarh,15,1133.0,Red,23,Sprinkler,28671.79,45,Paddy,7.0,34.6
2022,Punjab,43,795.0,Alluvial,29,Sprinkler,113093.13,50,Paddy,7.0,35.95
2022,Tamil Nadu,46,1128.0,Laterite,35,Sprinkler,103520.22,35,Paddy,7.0,35.95
2022,Assam,17,2315.0,Laterite,25,Surface,26557.28,50,Jute,5.0,65.57
2022,Andhra Pradesh,34,1097.0,Black,36,Sprinkler,44905.21,50,Paddy,7.0,37.29
2022,West Bengal,24,2931.0,Laterite,24,Surface,32688.34,60,Groundnut,5.0,78.74
2022,Chhattisgarh,2,1009.0,Red,28,Sprinkler,5679.92,60,Paddy,7.0,34.6
2022,West Bengal,4,1502.0,Saline,43,Surface,7312.29,40,Paddy,7.0,33.27
2022,Assam,32,2821.0,Laterite,42,Surface,36609.17,40,Jute,5.0,65.57
2022,Telangana,31,856.0,Black,24,Sprinkler,66332.15,60,Groundnut,5.0,87.96
2022,Uttar Pradesh,22,1192.0,Alluvial,43,Surface,45025.28,40,Groundnut,5.0,72.16
2022,Tamil Nadu,28,1148.0,Laterite,23,Sprinkler,10766.08,45,Cotton,0.12,75.08
2022,Assam,47,2548.0,Alluvial,44,Basin,88296.78,40,Paddy,7.0,35.95
2022,West Bengal,22,2181.0,Saline,29,Basin,43326.44,50,Paddy,7.0,33.27
2022,Odisha,14,1214.0,Red,40,Surface,2946.18,40,Cotton,0.12,78.85
2022,Uttar Pradesh,7,989.0,Black,42,Sprinkler,11588.22,40,Paddy,7.0,34.6
2022,Telangana,8,1172.0,Laterite,31,Basin,19727.46,50,Paddy,7.0,38.64
2022,West Bengal,42,2165.0,Alluvial,35,Basin,73870.47,50,Groundnut,5.0,78.74
2022,Telangana,31,800.0,Black,28,Furrow,14174.37,60,Cotton,0.12,78.85
2022,Tamil Nadu,16,1147.0,Laterite,33,Drip,7033.05,35,Cotton,0.12,75.08
2022,Uttar Pradesh,4,1064.0,Black,33,Sprinkler,1185.68,50,Cotton,0.12,71.32
2022,Chhattisgarh,17,1080.0,Red,37,Drip,53223.51,50,Maize,1.9,29.12
2022,Andhra Pradesh,32,813.0,Black,27,Sprinkler,47482.14,45,Paddy,7.0,37.29
2022,Telangana,41,959.0,Red,30,Sprinkler,61860.83,60,Groundnut,5.0,87.96
2022,Tamil Nadu,23,888.0,Red,42,Drip,28956.8,50,Groundnut,5.0,82.7
2022,Uttar Pradesh,46,1018.0,Alluvial,26,Drip,143082.78,60,Paddy,7.0,34.6
2022,Assam,12,3081.0,Alluvial,33,Basin,20128.69,50,Jute,5.0,65.57
2022,Uttar Pradesh,48,1018.0,Black,24,Drip,25212.7,50,Greengram,-7.0,98.91
2022,Punjab,45,546.0,Black,37,Furrow,24554.32,50,Cotton,0.12,68.8
2022,Telangana,35,843.0,Black,34,Sprinkler,99648.29,50,Paddy,7.0,38.64
2022,Chhattisgarh,8,1537.0,Laterite,27,Surface,14165.74,60,Paddy,7.0,34.6
2022,Uttar Pradesh,38,728.0,Laterite,44,Drip,69112.94,50,Paddy,7.0,34.6
2022,Uttar Pradesh,1,1069.0,Laterite,29,Drip,2020.04,60,Paddy,7.0,34.6
2022,Telangana,49,953.0,Red,37,Drip,23834.87,35,Cotton,0.12,78.85
2022,Punjab,39,557.0,Alluvial,36,Furrow,15166.16,50,Cotton,0.12,68.8
2022,Chhattisgarh,43,1355.0,Red,25,Basin,87547.33,60,Maize,1.9,29.12
2022,Tamil Nadu,6,896.0,Red,35,Sprinkler,6497.01,50,Groundnut,5.0,82.7
2022,Chhattisgarh,28,1377.0,Laterite,23,Basin,65999.46,60,Wheat,6.0,31.62
2022,Assam,20,3494.0,Alluvial,36,Surface,31182.03,50,Jute,5.0,65.57
2022,Tamil Nadu,38,1157.0,Laterite,29,Surface,15505.54,60,Cotton,0.12,75.08
2022,Andhra Pradesh,8,1083.0,Laterite,42,Sprinkler,12170.82,35,Paddy,7.0,37.29
2022,West Bengal,49,1742.0,Saline,37,Basin,23393.14,40,Greengram,-7.0,104.74
2022,Odisha,21,1626.0,Red,31,Basin,4352.25,35,Cotton,0.12,78.85
2022,West Bengal,14,2976.0,Alluvial,31,Basin,22638.86,40,Groundnut,5.0,78.74
2022,Uttar Pradesh,49,1170.0,Alluvial,43,Surface,10603.29,50,Cotton,0.12,71.32
2022,Chhattisgarh,39,1337.0,Laterite,25,Surface,82507.07,45,Maize,1.9,29.12
2022,West Bengal,24,2307.0,Alluvial,27,Surface,13793.48,60,Greengram,-7.0,104.74
2022,Assam,15,3314.0,Laterite,37,Basin,32722.33,50,Paddy,7.0,35.95
2022,Andhra Pradesh,44,988.0,Black,30,Sprinkler,11197.87,45,Cotton,0.12,76.34
2022,Chhattisgarh,31,1323.0,Red,29,Surface,61884.33,60,Paddy,7.0,34.6
2022,West Bengal,8,2916.0,Laterite,39,Surface,11053.98,50,Groundnut,5.0,78.74
2022,Odisha,49,1512.0,Red,29,Basin,47980.81,45,Groundnut,5.0,87.96
2022,Andhra Pradesh,1,1003.0,Laterite,26,Sprinkler,2067.08,45,Paddy,7.0,37.29
2022,Uttar Pradesh,34,1088.0,Black,40,Drip,20741.88,50,Greengram,-7.0,98.91
2022,Assam,25,2044.0,Alluvial,39,Basin,31474.03,40,Jute,5.0,65.57
2022,Telangana,26,938.0,Laterite,29,Sprinkler,50065.78,60,Paddy,7.0,38.64
2022,Odisha,6,1625.0,Laterite,24,Basin,4315.51,60,Groundnut,5.0,87.96
2022,Telangana,2,1197.0,Red,23,Surface,953.83,60,Cotton,0.12,78.85
2022,Tamil Nadu,48,1099.0,Red,30,Drip,49071.3,60,Groundnut,5.0,82.7
2022,Andhra Pradesh,26,996.0,Laterite,35,Drip,28389.09,50,Groundnut,5.0,85.32
2022,Uttar Pradesh,29,802.0,Black,29,Furrow,6853.47,60,Cotton,0.12,71.32
2022,Telangana,13,848.0,Black,34,Furrow,24649.74,35,Paddy,7.0,38.64
2022,Punjab,40,577.0,Alluvial,24,Furrow,95866.85,60,Paddy,7.0,35.95
2022,West Bengal,8,2040.0,Saline,40,Basin,3595.87,40,Greengram,-7.0,104.74
2022,West Bengal,11,2564.0,Alluvial,41,Basin,17603.89,40,Groundnut,5.0,78.74
2022,Uttar Pradesh,6,1103.0,Alluvial,24,Drip,1593.66,50,Cotton,0.12,71.32
2022,West Bengal,47,1465.0,Alluvial,39,Basin,6726.06,40,Cotton,0.12,68.8
2022,Punjab,37,637.0,Black,31,Drip,118715.89,50,Paddy,7.0,35.95
2022,West Bengal,20,2172.0,Laterite,25,Surface,38148.21,50,Paddy,7.0,33.27
2022,Tamil Nadu,48,960.0,Red,29,Drip,126919.0,60,Paddy,7.0,35.95
2022,Telangana,12,948.0,Laterite,38,Sprinkler,19519.55,50,Groundnut,5.0,87.96
2022,Tamil Nadu,14,1085.0,Red,41,Sprinkler,4409.58,50,Cotton,0.12,75.08
2022,Tamil Nadu,38,1189.0,Red,28,Surface,13211.41,60,Cotton,0.12,75.08
2022,Odisha,49,1371.0,Red,31,Surface,48369.41,40,Groundnut,5.0,87.96
2022,Chhattisgarh,46,1125.0,Laterite,33,Drip,102707.11,35,Maize,1.9,29.12
2022,Punjab,38,730.0,Black,34,Drip,148214.56,50,Wheat,6.0,32.96
2022,Punjab,20,585.0,Black,42,Sprinkler,39471.45,40,Paddy,7.0,35.95
2022,Assam,31,2769.0,Alluvial,27,Surface,40609.99,60,Jute,5.0,65.57
2022,Uttar Pradesh,22,853.0,Black,41,Drip,53722.89,50,Paddy,7.0,34.6
2022,Chhattisgarh,37,1299.0,Red,36,Surface,102697.89,50,Wheat,6.0,31.62
2022,Chhattisgarh,17,1490.0,Red,27,Basin,47060.24,60,Maize,1.9,29.12
2022,Uttar Pradesh,22,797.0,Black,42,Furrow,33466.87,50,Paddy,7.0,34.6
2022,Andhra Pradesh,22,903.0,Red,38,Drip,4891.83,35,Cotton,0.12,76.34
2022,West Bengal,9,1812.0,Saline,32,Basin,4741.4,50,Greengram,-7.0,104.74
2022,Punjab,38,770.0,Black,39,Sprinkler,23923.35,50,Cotton,0.12,68.8
2022,Chhattisgarh,44,1550.0,Laterite,38,Surface,86077.65,35,Wheat,6.0,31.62
2022,Assam,7,3126.0,Red,43,Basin,7167.64,40,Tea,4.0,214.97
2022,Uttar Pradesh,13,639.0,Laterite,31,Drip,30758.43,50,Groundnut,5.0,72.16
2022,Odisha,10,1430.0,Laterite,36,Surface,1972.01,40,Cotton,0.12,78.85
2022,Andhra Pradesh,26,855.0,Red,30,Furrow,35507.51,60,Groundnut,5.0,85.32
2022,Uttar Pradesh,32,1041.0,Alluvial,35,Drip,21178.44,50,Greengram,-7.0,98.91
2022,Uttar Pradesh,30,1152.0,Black,36,Surface,71779.08,50,Paddy,7.0,34.6
2022,Uttar Pradesh,11,1045.0,Laterite,26,Drip,24742.53,60,Groundnut,5.0,72.16
2022,Odisha,39,1763.0,Red,43,Surface,7392.57,35,Cotton,0.12,78.85
2022,Uttar Pradesh,13,1065.0,Alluvial,39,Sprinkler,28074.57,40,Paddy,7.0,34.6
2022,Andhra Pradesh,11,979.0,Black,33,Drip,4103.76,50,Cotton,0.12,76.34
2022,Andhra Pradesh,33,906.0,Laterite,23,Sprinkler,59342.49,60,Paddy,7.0,37.29
2022,West Bengal,11,2357.0,Alluvial,30,Basin,1632.32,60,Cotton,0.12,68.8
2022,Chhattisgarh,43,1168.0,Red,34,Basin,122433.62,50,Maize,1.9,29.12
2022,Chhattisgarh,35,1505.0,Red,43,Basin,72823.24,50,Wheat,6.0,31.62
2022,Assam,35,2710.0,Laterite,42,Surface,61120.91,50,Paddy,7.0,35.95
2022,Tamil Nadu,8,1067.0,Laterite,37,Drip,3375.84,35,Cotton,0.12,75.08
2022,Telangana,50,931.0,Red,30,Sprinkler,23283.26,45,Cotton,0.12,78.85
2022,Odisha,37,1730.0,Red,38,Basin,37362.02,40,Groundnut,5.0,87.96
2022,Andhra Pradesh,31,1010.0,Red,26,Sprinkler,7281.87,60,Cotton,0.12,76.34
2022,Punjab,47,538.0,Alluvial,32,Sprinkler,151908.31,40,Wheat,6.0,32.96
2022,West Bengal,2,2109.0,Laterite,34,Surface,3395.77,40,Groundnut,5.0,78.74
2022,Chhattisgarh,26,1420.0,Red,35,Basin,48892.93,35,Paddy,7.0,34.6
2022,Punjab,5,515.0,Alluvial,37,Drip,16067.38,50,Paddy,7.0,35.95
2022,Telangana,37,986.0,Red,24,Sprinkler,19367.99,60,Cotton,0.12,78.85
2022,Chhattisgarh,20,1077.0,Red,34,Drip,57105.73,50,Maize,1.9,29.12
2022,Telangana,27,916.0,Red,43,Sprinkler,51668.54,50,Paddy,7.0,38.64
2022,Assam,28,3462.0,Alluvial,26,Basin,34776.32,50,Tea,4.0,214.97
2022,Uttar Pradesh,37,1021.0,Alluvial,36,Sprinkler,9199.3,40,Cotton,0.12,71.32
2022,Assam,44,2642.0,Alluvial,34,Basin,54916.15,50,Jute,5.0,65.57
2022,Odisha,44,1782.0,Laterite,41,Surface,37471.63,50,Groundnut,5.0,87.96
2022,Chhattisgarh,1,1132.0,Red,35,Drip,2714.94,35,Wheat,6.0,31.62
2022,Chhattisgarh,32,1557.0,Laterite,33,Basin,63843.48,50,Wheat,6.0,31.62
2022,Andhra Pradesh,10,813.0,Red,36,Sprinkler,13278.41,50,Paddy,7.0,37.29
2022,Assam,19,2232.0,Red,32,Basin,18110.06,40,Tea,4.0,214.97
2022,Chhattisgarh,38,1550.0,Red,35,Basin,72818.23,50,Maize,1.9,29.12
2022,Andhra Pradesh,15,1002.0,Red,37,Sprinkler,36868.69,50,Paddy,7.0,37.29
2022,Tamil Nadu,19,925.0,Laterite,29,Drip,51893.85,45,Paddy,7.0,35.95
2022,Punjab,29,586.0,Alluvial,31,Drip,63880.11,40,Paddy,7.0,35.95
2022,Tamil Nadu,2,885.0,Red,23,Drip,3077.03,45,Groundnut,5.0,82.7
2022,Chhattisgarh,26,1513.0,Laterite,40,Surface,50478.1,50,Maize,1.9,29.12
2022,Assam,15,3039.0,Alluvial,27,Basin,25711.53,50,Jute,5.0,65.57
2022,Tamil Nadu,35,1145.0,Laterite,25,Sprinkler,74155.04,45,Paddy,7.0,35.95
2022,Andhra Pradesh,28,1178.0,Black,36,Surface,5573.72,50,Cotton,0.12,76.34
2022,Telangana,18,1108.0,Black,37,Drip,50916.0,50,Paddy,7.0,38.64
2022,Telangana,5,1122.0,Red,39,Drip,13965.09,35,Paddy,7.0,38.64
2022,Chhattisgarh,47,1555.0,Red,40,Basin,113935.45,50,Wheat,6.0,31.62
2022,West Bengal,29,2772.0,Alluvial,44,Basin,50721.98,50,Paddy,7.0,33.27
2022,Assam,16,2616.0,Alluvial,39,Surface,21138.46,50,Jute,5.0,65.57
2022,Assam,34,2818.0,Laterite,25,Basin,46917.14,50,Jute,5.0,65.57
2022,Andhra Pradesh,46,1117.0,Red,34,Sprinkler,15827.82,50,Cotton,0.12,76.34
2022,West Bengal,14,2697.0,Saline,31,Surface,6542.81,40,Greengram,-7.0,104.74
2022,Telangana,7,979.0,Black,41,Sprinkler,3193.34,50,Cotton,0.12,78.85
2022,Uttar Pradesh,8,659.0,Laterite,24,Sprinkler,17522.03,60,Groundnut,5.0,72.16
2022,Uttar Pradesh,20,720.0,Black,42,Drip,9381.15,50,Greengram,-7.0,98.91
2022,Assam,2,2259.0,Alluvial,37,Surface,2452.49,40,Jute,5.0,65.57
2022,Andhra Pradesh,8,1067.0,Laterite,41,Drip,8181.34,50,Paddy,7.0,37.29
2022,Odisha,9,1224.0,Red,31,Surface,2462.98,50,Cotton,0.12,78.85
2022,Chhattisgarh,30,1099.0,Laterite,35,Sprinkler,82730.65,50,Paddy,7.0,34.6
2022,Assam,24,2727.0,Laterite,31,Basin,48863.66,40,Paddy,7.0,35.95
2022,Odisha,26,1424.0,Laterite,29,Basin,22191.01,45,Groundnut,5.0,87.96
2022,West Bengal,18,1495.0,Alluvial,34,Surface,42805.96,50,Paddy,7.0,33.27
2022,Andhra Pradesh,9,952.0,Red,27,Sprinkler,24605.43,60,Paddy,7.0,37.29
2022,Tamil Nadu,35,1126.0,Laterite,31,Sprinkler,25116.75,50,Groundnut,5.0,82.7
2022,Tamil Nadu,1,1118.0,Red,33,Sprinkler,1690.91,35,Groundnut,5.0,82.7
2022,Punjab,50,515.0,Black,27,Sprinkler,149912.97,60,Paddy,7.0,35.95
2022,Uttar Pradesh,18,1187.0,Black,31,Basin,18359.57,50,Groundnut,5.0,72.16
2022,Assam,49,3499.0,Laterite,42,Basin,84833.5,40,Paddy,7.0,35.95
2022,Tamil Nadu,20,806.0,Red,41,Drip,18788.86,50,Groundnut,5.0,82.7
2022,Tamil Nadu,2,1179.0,Red,44,Basin,4610.91,50,Paddy,7.0,35.95
2022,Uttar Pradesh,8,916.0,Laterite,38,Drip,13253.77,50,Paddy,7.0,34.6
2022,Telangana,50,1149.0,Red,28,Sprinkler,120280.07,60,Groundnut,5.0,87.96
2022,Tamil Nadu,32,1095.0,Red,27,Drip,12812.02,45,Cotton,0.12,75.08
2022,Punjab,36,726.0,Black,30,Sprinkler,138892.77,60,Wheat,6.0,32.96
2022,Tamil Nadu,41,894.0,Laterite,32,Sprinkler,17646.28,50,Cotton,0.12,75.08
2022,Tamil Nadu,7,1044.0,Red,25,Drip,3322.06,60,Cotton,0.12,75.08
2022,Punjab,6,517.0,Black,34,Drip,3184.79,50,Cotton,0.12,68.8
2022,Assam,35,3220.0,Laterite,36,Surface,37490.04,50,Jute,5.0,65.57
2022,Assam,20,2437.0,Alluvial,28,Surface,46033.64,50,Paddy,7.0,35.95
2022,Punjab,33,748.0,Black,33,Furrow,102918.63,50,Paddy,7.0,35.95
2022,Tamil Nadu,26,836.0,Laterite,24,Drip,22950.25,60,Groundnut,5.0,82.7
2022,Uttar Pradesh,24,1111.0,Alluvial,24,Sprinkler,13440.62,50,Greengram,-7.0,98.91
2022,West Bengal,29,2484.0,Laterite,27,Surface,50916.24,60,Paddy,7.0,33.27
2022,Uttar Pradesh,46,1183.0,Black,30,Surface,13928.31,60,Cotton,0.12,71.32
2022,West Bengal,14,1325.0,Laterite,31,Surface,30130.62,50,Paddy,7.0,33.27
2022,Punjab,36,534.0,Black,34,Furrow,102958.51,50,Paddy,7.0,35.95
2022,Punjab,5,565.0,Alluvial,37,Furrow,12687.88,50,Paddy,7.0,35.95
2022,Tamil Nadu,7,877.0,Laterite,35,Sprinkler,2414.45,50,Cotton,0.12,75.08
2022,Odisha,47,1343.0,Red,31,Basin,46574.92,50,Groundnut,5.0,87.96
2022,Chhattisgarh,47,1505.0,Laterite,39,Surface,113158.9,50,Wheat,6.0,31.62
2022,Chhattisgarh,12,1335.0,Laterite,31,Surface,23394.23,50,Paddy,7.0,34.6
2022,Uttar Pradesh,8,1146.0,Black,40,Drip,16040.99,40,Paddy,7.0,34.6
2022,Uttar Pradesh,27,1073.0,Laterite,36,Drip,73988.17,40,Paddy,7.0,34.6
2022,Telangana,26,1066.0,Black,23,Sprinkler,13734.45,60,Cotton,0.12,78.85
2022,Andhra Pradesh,20,887.0,Laterite,33,Sprinkler,42987.82,50,Groundnut,5.0,85.32
2022,Assam,2,3458.0,Red,31,Basin,2600.27,40,Tea,4.0,214.97
2022,Uttar Pradesh,40,1070.0,Black,30,Sprinkler,24258.05,60,Greengram,-7.0,98.91
2022,Telangana,12,1044.0,Laterite,40,Sprinkler,18375.37,50,Groundnut,5.0,87.96
2022,Tamil Nadu,35,933.0,Laterite,33,Drip,48142.62,35,Groundnut,5.0,82.7
2022,Telangana,39,980.0,Black,42,Drip,94864.52,35,Paddy,7.0,38.64
2022,Odisha,26,1340.0,Red,25,Basin,48474.56,60,Paddy,7.0,38.64
2022,Assam,23,2615.0,Alluvial,42,Surface,25492.32,40,Tea,4.0,214.97
2022,Telangana,48,922.0,Black,36,Sprinkler,119608.08,50,Paddy,7.0,38.64
2022,Assam,30,2942.0,Alluvial,27,Surface,74042.84,50,Paddy,7.0,35.95
2022,Odisha,6,1733.0,Laterite,23,Basin,1552.06,45,Cotton,0.12,78.85
2022,Chhattisgarh,16,1258.0,Laterite,26,Basin,37715.08,60,Paddy,7.0,34.6
2022,Uttar Pradesh,42,862.0,Black,43,Sprinkler,12816.06,50,Cotton,0.12,71.32
2022,Telangana,43,1026.0,Red,40,Drip,20408.15,35,Cotton,0.12,78.85
2022,Assam,28,2668.0,Red,27,Basin,33003.06,60,Tea,4.0,214.97
2022,Assam,47,2382.0,Red,34,Surface,56925.19,40,Tea,4.0,214.97
2022,Andhra Pradesh,20,1021.0,Black,30,Drip,47123.28,60,Groundnut,5.0,85.32
2022,Punjab,29,748.0,Black,29,Drip,18554.26,50,Cotton,0.12,68.8
2022,Assam,44,2303.0,Red,36,Basin,45349.89,50,Tea,4.0,214.97
2022,Assam,43,3276.0,Red,33,Surface,50742.8,40,Tea,4.0,214.97
2022,Andhra Pradesh,39,1102.0,Black,42,Drip,8144.9,50,Cotton,0.12,76.34
2022,Odisha,9,1797.0,Laterite,27,Surface,2263.91,45,Cotton,0.12,78.85
